id;cd
8508a1c2a6ff11edaf540a580a800617;FB-ER-04
8508e4fb40cd11ee8ad90a580a830e17;12158100
851eb6ee40cd11ee8ad90a580a830e17;12160000
85359a5340cd11ee9da30a580a811419;12170000
854d8f2440cd11ee8ad90a580a830e17;12180000
8563af3640cd11ee9da30a580a811419;12191000
857c675940cd11ee9da30a580a811419;12201000
8592605d40cd11ee9da30a580a811419;12202000
85aaf17140cd11ee9da30a580a811419;12211000
85c5092540cd11ee9da30a580a811419;12212000
85db774d40cd11ee8ad90a580a830e17;12213000
85f037da40cd11ee9da30a580a811419;12216000
85f5f3860f9411f0a3e90a580a831036;23218000
860bfe2646f811edad300a580a800632;32150142
860f0a7240cd11ee8ad90a580a830e17;12217000
8624402540cd11ee8ad90a580a830e17;12221001
863c831840cd11ee8ad90a580a830e17;12221002
863fc7dbe20311eea14f0a580a830e8f;22157900
8655143040cd11ee9da30a580a811419;12221003
866e689440cd11ee9da30a580a811419;12221004
86876ecc40cd11ee8ad90a580a830e17;12221005
869b1de940cd11ee9da30a580a811419;12221006
86b55cac40cd11ee9da30a580a811419;12221007
86b8b429bac111eea14f0a580a830e8f;FB-SP-05
86c47f9ef94f11ecbb910a580a830630;22217000
86d42f5040cd11ee9da30a580a811419;12221008
86eb12b340cd11ee9da30a580a811419;12221009
8703cad640cd11ee9da30a580a811419;12221010
871f420240cd11ee8ad90a580a830e17;12221011
873206cb40cd11ee9da30a580a811419;12221012
8747ffb540cd11ee8ad90a580a830e17;12221013
875f7f5840cd11ee8ad90a580a830e17;12222001
877614ae40cd11ee9da30a580a811419;12222002
877ee8ad38e911eda34f0a580a820c1d;FB-EU-07
878ea5ab40cd11ee8ad90a580a830e17;12222003
87a3b44e40cd11ee8ad90a580a830e17;12230000
87ba49a240cd11ee9da30a580a811419;12250000
8838042ebb1e11efb9c10a580a821599;11157107
885429f2a39e11ec8e440a580a830a81;MU-LAU
888d3e7a336311edad300a580a800632;EU-HUB-PHO
89acb8aea79f11ed863a0a580a820a0d;11101000
89d35350a79f11edaf540a580a800617;11102000
89eef1a2a79f11edaf540a580a800617;11103000
8a081f20a79f11ed863a0a580a820a0d;11103100
8a1e6642a79f11ed863a0a580a820a0d;11103200
8a345f44a79f11ed863a0a580a820a0d;11103300
8a374e91008311ee863a0a580a80020c;13222004
8a496db4a79f11edaf540a580a800617;11103400
8a5fb4d6a79f11edaf540a580a800617;11103500
8a7782c6a79f11ed863a0a580a820a0d;11103700
8a8edb28a79f11edaf540a580a800617;11103800
8ab0bb0aa79f11edaf540a580a800617;11104000
8accf5c8a79f11ed863a0a580a820a0d;11105000
8af146aaa79f11ed863a0a580a820a0d;11106100
8b09625ca79f11edaf540a580a800617;11106200
8b2c24c2bd4d11eca8110a580a82024e;24151107
8b2e286ea79f11edaf540a580a800617;11120000
8b4ad830a79f11edaf540a580a800617;11131000
8b647adca79f11ed863a0a580a820a0d;11132000
8b786863e20211eea14f0a580a830e8f;22150913
8b79897ea79f11ed863a0a580a820a0d;11133100
8b959cd2a79f11edaf540a580a800617;11133200
8bb13b24a79f11edaf540a580a800617;11134100
8bb9aad94f5411eb8c310a580a8103e2;VI-HUB-INT
8bc9c393a05611ec9eb30a580a800b80;FB-MU-03
8bd6c486a79f11edaf540a580a800617;11140000
8bef2e89a79f11edaf540a580a800617;11150101
8c08a36f4f5611eb8c310a580a8103e2;OBR-102-PHOTO
8c0eebb0a79f11ed863a0a580a820a0d;11150102
8c24e4b2a79f11ed863a0a580a820a0d;11150103
8c3cd95ba79f11edaf540a580a800617;11150104
8c5877d4a79f11ed863a0a580a820a0d;11150111
8c75276da79f11edaf540a580a800617;11150112
8c8aab3fa79f11edaf540a580a800617;11150113
8ca2a011a79f11edaf540a580a800617;11150114
8cc3e3b3a79f11edaf540a580a800617;11150115
8cdebed6a79f11ed863a0a580a820a0d;11150116
8cff8d25a79f11edaf540a580a800617;11150117
8d1c63f7a79f11edaf540a580a800617;11150118
8d336e88a79f11ed863a0a580a820a0d;11150119
8d4b1519a79f11edaf540a580a800617;11150120
8d6bbc7ba79f11edaf540a580a800617;11150121
8d8510faa79f11ed863a0a580a820a0d;11150125
8da3204ca79f11ed863a0a580a820a0d;11150126
8db9674da79f11edaf540a580a800617;11150127
8dcc009689ab11e8be3dfa2819c4da71;VI
8dd071bfa79f11edaf540a580a800617;11150130
8de84057b25f11ef80760a580a8310c2;32157107
8df0f22ea79f11ed863a0a580a820a0d;11150132
8e0f0161a79f11edaf540a580a800617;11150176
8e306c13a79f11edaf540a580a800617;11150180
8e4a0e95a79f11edaf540a580a800617;11150183
8e63b130a79f11ed863a0a580a820a0d;11150184
8e7d53b2a79f11ed863a0a580a820a0d;11150248
8e9c9b67a79f11edaf540a580a800617;11150249
8ea2122f5a7d11eb99920a580a830558;FB-VI-02
8eb3a5f4a79f11ed863a0a580a820a0d;11150250
8ecb9ac6a79f11ed863a0a580a820a0d;11150251
8ee14589a79f11edaf540a580a800617;11150900
8ee5f2c9e7a111efb5fb0a580a820fb8;29251000
8ef9134ba79f11edaf540a580a800617;11150901
8efd2b49962711ec8e440a580a830a81;18156105
8f0384fc5a2e11ebbd3d0a580a8002db;OBR-107-ANCILL-OTH
8f06b93e3ab811ee94ea0a580a811419;24216000
8f0e21eea79f11edaf540a580a800617;11150902
8f13c10a962711ec9eb30a580a800b80;18156106
8f22e288a79f11ed863a0a580a820a0d;11150903
8f285a7d962711ec9eb30a580a800b80;18156107
8f377be0a79f11edaf540a580a800617;11150904
8f4e866aa79f11ed863a0a580a820a0d;11150905
8f631fdca79f11ed863a0a580a820a0d;11150906
8f782e62a79f11edaf540a580a800617;11150907
8f8bd711a38f11ec9eb30a580a800b80;MU-SHP-FOU
8f8d642ea79f11ed863a0a580a820a0d;11150908
8fa1af80a79f11ed863a0a580a820a0d;11150909
8fb92f04a79f11edaf540a580a800617;11150910
8fcdc892a79f11ed863a0a580a820a0d;11150911
8fe3e886a79f11edaf540a580a800617;11150912
8fe6d973a6dc11ed863a0a580a820a0d;FB-BE-01
8ffb4134a79f11ed863a0a580a820a0d;11150913
9011af48a79f11edaf540a580a800617;11150914
9028448aa79f11edaf540a580a800617;11150915
9029011c962711ec8e440a580a830a81;18156108
903e3d8ca79f11edaf540a580a800617;11150916
9053c15ea79f11edaf540a580a800617;11151105
906881e0a79f11edaf540a580a800617;11151107
907e634e652211ef82bd0a580a831186;21155173
90830ed6a79f11ed863a0a580a820a0d;11151108
9097f668a79f11ed863a0a580a820a0d;11151109
90acb6eaa79f11ed863a0a580a820a0d;11151125
90b1804c6f0311eda34f0a580a820c1d;FB-MA-03
90c34c12a79f11edaf540a580a800617;11151126
90d91e1ca79f11ed863a0a580a820a0d;11151127
90ef8c34a79f11edaf540a580a800617;11151128
910473dea79f11ed863a0a580a820a0d;11151900
9119f7b0a79f11ed863a0a580a820a0d;11151901
912f5456a79f11edaf540a580a800617;11152101
9142b548a79f11edaf540a580a800617;11152102
9157eafaa79f11edaf540a580a800617;11152103
916c8482a79f11ed863a0a580a820a0d;11153100
9178ccbfc93311ebabf50a580a810864;SH-SHP-LUX
91805aa4a79f11ed863a0a580a820a0d;11154100
919653a6a79f11ed863a0a580a820a0d;11154200
91ac4c8ca79f11edaf540a580a800617;11154300
91c245a8a79f11ed863a0a580a820a0d;11154400
91d7a26aa79f11ed863a0a580a820a0d;11154500
91ef702ca79f11ed863a0a580a820a0d;11154600
9204f3dea79f11edaf540a580a800617;11154700
921dac1ea79f11ed863a0a580a820a0d;11154800
9239bfa0a79f11ed863a0a580a820a0d;11155108
9252c5e2a79f11ed863a0a580a820a0d;11155148
926a1e74a79f11ed863a0a580a820a0d;11155149
927e5c22995411ec8e440a580a830a81;FB-MR-02
927eb7e6a79f11ed863a0a580a820a0d;11155150
929489d8a79f11ed863a0a580a820a0d;11155151
92a8ae1aa79f11ed863a0a580a820a0d;11155152
92c0a2eca79f11ed863a0a580a820a0d;11155153
92d7ad30a79f11edaf540a580a800617;11156101
92ed7f22a79f11edaf540a580a800617;11156102
930266dea79f11ed863a0a580a820a0d;11156103
930f42f8b6b511ed863a0a580a820a0d;32106300
931663e4a79f11edaf540a580a800617;11156105
932f4316a79f11edaf540a580a800617;11156106
9379b9c0a79f11ed863a0a580a820a0d;11156113
937ff4d5962711ec9eb30a580a800b80;18156109
9393aa38a79f11edaf540a580a800617;11157101
93af217aa79f11edaf540a580a800617;11157102
93c6c82ca79f11edaf540a580a800617;11157103
93db619ea79f11edaf540a580a800617;11157104
93f68f1ca39011ec9eb30a580a800b80;PO-SPA
93f70012a79f11ed863a0a580a820a0d;11157900
940d9530a79f11edaf540a580a800617;11158100
9422f1f2a79f11edaf540a580a800617;11160000
943827c4a79f11ed863a0a580a820a0d;11170000
944d3644a79f11edaf540a580a800617;11180000
94632f66a79f11ed863a0a580a820a0d;11191000
94783e08a79f11ed863a0a580a820a0d;11201000
94900bcaa79f11ed863a0a580a820a0d;11202000
94a4a53ca79f11ed863a0a580a820a0d;11211000
94b9dac6a79f11edaf540a580a800617;11212000
94d21db8a79f11edaf540a580a800617;11213000
94e8b2faa79f11edaf540a580a800617;11217000
9505149ca79f11edaf540a580a800617;11221001
951c463ea79f11ed863a0a580a820a0d;11221002
9534890ea79f11edaf540a580a800617;11221003
95509cb0a79f11ed863a0a580a820a0d;11221004
95690690a79f11edaf540a580a800617;11221005
9581bed2a79f11ed863a0a580a820a0d;11221006
9596cd74a79f11ed863a0a580a820a0d;11221007
95abdc16a79f11ed863a0a580a820a0d;11221008
95c02742a79f11edaf540a580a800617;11221009
95d5ab38a79f11ed863a0a580a820a0d;11221010
95ecdc94a79f11edaf540a580a800617;11221011
9602397aa79f11ed863a0a580a820a0d;11221012
961c5106a79f11edaf540a580a800617;11221013
96311188a79f11edaf540a580a800617;11222001
9645f91aa79f11edaf540a580a800617;11222002
9661e5ada79f11ed863a0a580a820a0d;11222003
9676da5fbac111eebf460a580a810ef1;FB-SP-06
967a9dcfa79f11ed863a0a580a820a0d;11230000
968f5d51a79f11ed863a0a580a820a0d;11250000
96b555bf962711ec8e440a580a830a81;18156110
96d0314e962711ec9eb30a580a800b80;18156111
96e16ed2962711ec8e440a580a830a81;18156112
97a79119e20111eea14f0a580a830e8f;22150906
97ed17fa336311eda34f0a580a820c1d;EU-HUB-INT
98293bf744e211eda34f0a580a820c1d;32221011
9855e665962711ec8e440a580a830a81;18156113
98a907342a1411edad300a580a800632;18154800
991848bae79a11efb9c10a580a821599;16251000
992122800f9311f0a3e90a580a831036;22218000
997ca5bf236011ef98c30a580a831210;22106400
99ea7a45569511edad300a580a800632;FB-SC-04
9a373c2ba05811ec8e440a580a830a81;PO-SHP-RET
9b31f0d6c84211eb8d6f0a580a80024a;24102000
9b522309c84211eb8d6f0a580a80024a;24103000
9b7b7248f3ba11ef9dc90a580a820fb8;30157900
9b9015c1c84211ebabf50a580a810864;24103100
9bdd7274c84211ebabf50a580a810864;24103200
9be416364f5611eb8c310a580a8103e2;OBR-103-INTERNET
9c1e3670c93411eb8d6f0a580a80024a;SH-SPA
9c6edb984f5411ebb3830a580a830195;VI-SPA
9c86f8e7c84211ebabf50a580a810864;24103300
9cb8421ac84211ebabf50a580a810864;24103400
9ccb9308a39e11ec8e440a580a830a81;PO-LAU
9cce0b7af99f11ef94db0a580a8014e9;23155192
9cda2169c4e511eebf460a580a810ef1;AX
9cdc939cc84211eb8d6f0a580a80024a;24103500
9d37fc727a5711efb7cb0a580a8310f1;15156122
9da6df067fe211efbd280a580a831311;FB-AX-02
9dd5e7bfc84211eb8d6f0a580a80024a;24103600
9e1317d2c84211eb8d6f0a580a80024a;24103700
9e408fcdc84211ebabf50a580a810864;24103800
9e764675c84211eb8d6f0a580a80024a;24104000
9eadaa28c84211eb8d6f0a580a80024a;24105000
9ec3d70bf44511ef91e80a580a8114ef;16155191
9ec9d0ac5a7d11ebbd3d0a580a8002db;FB-VI-03
9ed75190c84211ebabf50a580a810864;24106100
9f016ed3c84211ebabf50a580a810864;24106200
9f1109c6149211f099a60a580a821017;33150918
9f2aa25bc84211eb8d6f0a580a80024a;24110000
9f6401dec84211eb8d6f0a580a80024a;24120000
9f64d22f964411ec8e440a580a830a81;22101000
9f6d762f964a11ec9eb30a580a800b80;19100000
9f874e52964411ec8e440a580a830a81;22102000
9f891461964a11ec8e440a580a830a81;19101000
9f9aa196c84211ebabf50a580a810864;24131000
9f9d2e8a0f9411f0a3e90a580a831036;21218000
9fda6961c84211eb8d6f0a580a80024a;24132000
9fdb2c5e46fb11eda34f0a580a820c1d;32150206
9fe31b62964a11ec9eb30a580a800b80;19102000
9fe8f655964411ec8e440a580a830a81;22103000
9ff0f336a70011edaf540a580a800617;FB-DI-01
a0071eb4c84211eb8d6f0a580a80024a;24133100
a0369379c84211ebabf50a580a810864;24133200
a03ce386964411ec9eb30a580a800b80;22103100
a081581cc84211ebabf50a580a810864;24134100
a0a09fefc84211ebabf50a580a810864;24140000
a0bdeae4964a11ec8e440a580a830a81;19103000
a0d93c22c84211ebabf50a580a810864;24150101
a0e12bfc465111eda34f0a580a820c1d;SE-SHP-RET
a12957f5c84211ebabf50a580a810864;24150102
a1342c75964a11ec9eb30a580a800b80;19103100
a15262b7964a11ec8e440a580a830a81;19103200
a167e737c84211eb8d6f0a580a80024a;24150103
a16ffcf8964a11ec9eb30a580a800b80;19103300
a18e335b964a11ec9eb30a580a800b80;19103400
a19ab768c84211ebabf50a580a810864;24150104
a1c2b1cbc84211ebabf50a580a810864;24150133
a1f92a0a964a11ec8e440a580a830a81;19103500
a2158bad964a11ec8e440a580a830a81;19103600
a236a85e964a11ec9eb30a580a800b80;19103700
a24e9d31964a11ec9eb30a580a800b80;19103800
a253f4eac84211eb8d6f0a580a80024a;24150134
a28e8cedc84211eb8d6f0a580a80024a;24150114
a2f49331964511ec9eb30a580a800b80;22103400
a2fc688106a311edad300a580a800632;32100000
a34a3bd0c84211eb8d6f0a580a80024a;24150135
a36c683706a311eda34f0a580a820c1d;32101000
a391da1b964411ec8e440a580a830a81;22103200
a39e269906a311eda34f0a580a820c1d;32102000
a3a8d6eec84211ebabf50a580a810864;24150115
a3b8da8b06a311eda34f0a580a820c1d;32103000
a3d27d3406a311edad300a580a800632;32103100
a3dc42a3c84211eb8d6f0a580a80024a;24150136
a3dc68bcb6b511ed863a0a580a820a0d;26106300
a3e800de06a311eda34f0a580a820c1d;32103200
a3e85203bac111eebf460a580a810ef1;FB-SP-07
a3f68b24596411ef82bd0a580a831186;15100000
a3f8549006a311eda34f0a580a820c1d;32103300
a4110cb306a311eda34f0a580a820c1d;32103400
a421126706a311edad300a580a800632;32103500
a427a386c84211eb8d6f0a580a80024a;24150137
a42f433906a311edad300a580a800632;32103700
a43eac6506a311eda34f0a580a820c1d;32103800
a44f4e5b06a311edad300a580a800632;32104000
a4580cbc596411efb5000a580a831230;15101000
a45e1b6d06a311edad300a580a800632;32105000
a46b88ef06a311edad300a580a800632;32106100
a46ee5b9c84211eb8d6f0a580a80024a;24150138
a47a07e106a311edad300a580a800632;32106200
a4854554964511ec9eb30a580a800b80;22103500
a48be20706a311eda34f0a580a820c1d;32120000
a48ead26596411efb5000a580a831230;15102000
a499c4e306a311edad300a580a800632;32131000
a49a3b7cc84211eb8d6f0a580a80024a;24150139
a49d4a00eff911eda4650a580a800cbd;ER-HUB-PHO
a4a7ce7906a311eda34f0a580a820c1d;32132000
a4ac94d5596411ef82bd0a580a831186;15103000
a4b5630b06a311eda34f0a580a820c1d;32133100
a4be41945ece11ee9a260a580a83120e;20151900
a4c1c101c84211ebabf50a580a810864;24150132
a4c3e22506a311edad300a580a800632;32133200
a4c6ac23596411efb5000a580a831230;15103100
a4c8c42ca6dc11edaf540a580a800617;FB-BE-02
a4d12354149411f0ab610a580a820e10;24150917
a4d239dd06a311eda34f0a580a820c1d;32134100
a4d70ed7964511ec9eb30a580a800b80;22103600
a4de2c2b596411ef82bd0a580a831186;15103200
a4e350df06a311eda34f0a580a820c1d;32140000
a4eae108a38f11ec9eb30a580a800b80;PO-SHP-FOU
a4f1f6e106a311eda34f0a580a820c1d;32150101
a4f41b4fc84211eb8d6f0a580a80024a;24150140
a4f64815596411ef82bd0a580a831186;15103300
a4fa48a9b14111ed9c8c0a580a800617;BE-AMU
a5004ee806a311edad300a580a800632;32150102
a50ef4c306a311eda34f0a580a820c1d;32150104
a51393aa596411efb5000a580a831230;15103400
a51b9f1a06a311edad300a580a800632;32150114
a52ba4ac06a311edad300a580a800632;32150117
a52e9628596411ef82bd0a580a831186;15103500
a53902a39eec11ec8e440a580a830a81;FB-PO-04
a539873506a311eda34f0a580a820c1d;32150118
a545045b596411ef82bd0a580a831186;15103700
a54a290706a311eda34f0a580a820c1d;32150119
a559927e06a311edad300a580a800632;32150120
a55c0ece596411ef82bd0a580a831186;15103800
a56d8fb006a311edad300a580a800632;32150121
a57737f2596411ef82bd0a580a831186;15104000
a57afd0906a311eda34f0a580a820c1d;32150130
a588774ce20211eebf460a580a810ef1;22150914
a588dfe206a311edad300a580a800632;32150132
a58edea5596411ef82bd0a580a831186;15105000
a59785bb06a311eda34f0a580a820c1d;32150143
a5990e65cde811eb8d6f0a580a80024a;FB-SH-02
a5a6abf1596411efb5000a580a831230;15106100
a5a6ef0d06a311eda34f0a580a820c1d;32150183
a5b2bdaee7a111ef8ff80a580a8114ef;30251000
a5b45cb406a311edad300a580a800632;32150184
a5c35bb5596411efb5000a580a831230;15106200
a5c4fe8606a311edad300a580a800632;32150185
a5d5ee7806a311edad300a580a800632;32150186
a5defa7a596411ef82bd0a580a831186;15106300
a5e5308f06a311eda34f0a580a820c1d;32150187
a5ef62c0d28f11ef8ff80a580a8114ef;OR
a5f16764c84211ebabf50a580a810864;24150141
a5f2770106a311eda34f0a580a820c1d;32150188
a5fa71bd596411ef82bd0a580a831186;15120000
a601441306a311eda34f0a580a820c1d;32150189
a60f26ea06a311edad300a580a800632;32150190
a60f2842c84211eb8d6f0a580a80024a;24150142
a6161013596411ef82bd0a580a831186;15131000
a6208be506a311eda34f0a580a820c1d;32150192
a62df96706a311eda34f0a580a820c1d;32150193
a63445fd596411efb5000a580a831230;15132000
a6377117c84211ebabf50a580a810864;24150143
a63b3ffc06a311edad300a580a800632;32150194
a64a5b2e06a311edad300a580a800632;32150195
a64e3717596411ef82bd0a580a831186;15133100
a65a60c006a311edad300a580a800632;32150196
a6600765c84211eb8d6f0a580a80024a;24150144
a668916906a311eda34f0a580a820c1d;32150197
a66a9840596411efb5000a580a831230;15133200
a676c23b06a311eda34f0a580a820c1d;32150198
a68456cd06a311eda34f0a580a820c1d;32150199
a68461d6596411efb5000a580a831230;15134100
a691ecd8c84211eb8d6f0a580a80024a;24150145
a6951faf06a311eda34f0a580a820c1d;32150200
a6a1fbf9596411efb5000a580a831230;15140000
a6a2b44106a311eda34f0a580a820c1d;32150201
a6b1a88206a311edad300a580a800632;32150202
a6ba8d7b596411ef82bd0a580a831186;15150101
a6be05ebc84211eb8d6f0a580a80024a;24150127
a6c09c8306a311eda34f0a580a820c1d;32150203
a6cd94d506a311eda34f0a580a820c1d;32150204
a6e53b8706a311eda34f0a580a820c1d;32150205
a6f1bea906a311eda34f0a580a820c1d;32150900
a6f23edc596411efb5000a580a831230;15150102
a6ff051b06a311eda34f0a580a820c1d;32150901
a70d686f596411ef82bd0a580a831186;15150103
a712662406a311edad300a580a800632;32150902
a7250f22596411ef82bd0a580a831186;15150104
a7252abd06a311eda34f0a580a820c1d;32150903
a735304f06a311eda34f0a580a820c1d;32150904
a73dee55596411ef82bd0a580a831186;15150111
a744248606a311edad300a580a800632;32150905
a7527c6806a311edad300a580a800632;32150906
a75a28e8596411ef82bd0a580a831186;15150112
a760380a06a311edad300a580a800632;32150907
a76e41cc06a311edad300a580a800632;32150908
a7768a13596411efb5000a580a831230;15150113
a77e957e06a311edad300a580a800632;32150909
a78e4cf006a311edad300a580a800632;32150910
a7923062964811ec8e440a580a830a81;22214000
a7942436596411efb5000a580a831230;15150114
a7968beac84211ebabf50a580a810864;24150146
a79be16106a311eda34f0a580a820c1d;32150911
a7a8648306a311eda34f0a580a820c1d;32150912
a7b3feaec84211eb8d6f0a580a80024a;24150147
a7b5d22206a311edad300a580a800632;32150913
a7b65239596411efb5000a580a831230;15150115
a7c7372506a311eda34f0a580a820c1d;32150914
a7d3bbfdc84211ebabf50a580a810864;24150900
a7d4136c596411efb5000a580a831230;15150116
a7d4f2e406a311edad300a580a800632;32150915
a7e630f606a311edad300a580a800632;32150916
a7ec4cc1c84211eb8d6f0a580a80024a;24150901
a7f3342f596411efb5000a580a831230;15150117
a7f5251806a311edad300a580a800632;32151107
a8020960964811ec9eb30a580a800b80;22221001
a80551ba06a311edad300a580a800632;32151108
a80ab43d596411ef82bd0a580a831186;15150118
a815574c06a311edad300a580a800632;32151109
a81ef5d0c84211ebabf50a580a810864;24150902
a8240833596411efb5000a580a831230;15150119
a8244b6e06a311edad300a580a800632;32151116
a8291963964811ec9eb30a580a800b80;22221002
a8395a1006a311edad300a580a800632;32151117
a83d0e77596411efb5000a580a831230;15150120
a847158706a311eda34f0a580a820c1d;32151118
a84e6a43c84211ebabf50a580a810864;24150903
a855e29906a311eda34f0a580a820c1d;32151119
a8592262596411ef82bd0a580a831186;15150121
a863290b06a311eda34f0a580a820c1d;32151120
a870bd9d06a311eda34f0a580a820c1d;32151121
a875f935596411ef82bd0a580a831186;15150125
a87fd8cf06a311eda34f0a580a820c1d;32151122
a88d949206a311edad300a580a800632;32151123
a899ad6b596411efb5000a580a831230;15150126
a89bec7406a311edad300a580a800632;32151900
a8aa1d2106a311eda34f0a580a820c1d;32151901
a8af50bbc4cf11eea14f0a580a830e8f;FB-GR-06
a8b9fbc606a311edad300a580a800632;32152101
a8ba4b24c84211eb8d6f0a580a80024a;24150904
a8bba086465011eda34f0a580a820c1d;SC-SHP-RET
a8bf2abdbd1811efb5fb0a580a820fb8;AM
a8c43fde596411efb5000a580a831230;15150127
a8cdd1c306a311eda34f0a580a820c1d;32152102
a8e10ba506a311eda34f0a580a820c1d;32152103
a8e5f8b1596411efb5000a580a831230;15150130
a8e998d6c84211ebabf50a580a810864;24150905
a8f1ad7706a311eda34f0a580a820c1d;32153100
a8ff2604596411efb5000a580a831230;15150132
a904e77806a311edad300a580a800632;32154100
a915bba9596411ef82bd0a580a831186;15150176
a917d33a06a311edad300a580a800632;32154200
a9198279c84211ebabf50a580a810864;24150906
a91d6c60336311eda34f0a580a820c1d;EU-SPA
a929ad6906a311eda34f0a580a820c1d;32154300
a93180a7596411efb5000a580a831230;15150180
a936a5bb06a311eda34f0a580a820c1d;32154400
a949919c06a311edad300a580a800632;32154500
a950ef8a596411efb5000a580a831230;15150183
a9546d43bb1e11ef8ff80a580a8114ef;12157107
a95b1dad06a311eda34f0a580a820c1d;32154600
a96cb4ed596411efb5000a580a831230;15150184
a96d6d4e06a311edad300a580a800632;32154700
a9838d3f06a311eda34f0a580a820c1d;32155108
a9851f4d596411ef82bd0a580a831186;15150322
a991970106a311eda34f0a580a820c1d;32155125
a995693cc84211ebabf50a580a810864;24150907
a99c17a944e211eda34f0a580a820c1d;32221012
a9a02160596411ef82bd0a580a831186;15150323
a9a1eab306a311eda34f0a580a820c1d;32155126
a9b1c93506a311eda34f0a580a820c1d;32155127
a9b83d43596411ef82bd0a580a831186;15150324
a9bb4067c84211eb8d6f0a580a80024a;24150908
a9be736706a311eda34f0a580a820c1d;32155128
a9c9be0906a311eda34f0a580a820c1d;32155129
a9ce8400596411efb5000a580a831230;15150325
a9d88b3006a311edad300a580a800632;32155130
a9e646bb06a311eda34f0a580a820c1d;32155131
a9e91146596411ef82bd0a580a831186;15150900
a9ee856ac84211eb8d6f0a580a80024a;24150909
a9f4c5c206a311edad300a580a800632;32156101
aa023e33596411efb5000a580a831230;15150901
aa02cf6d06a311eda34f0a580a820c1d;32156103
aa11c38f06a311eda34f0a580a820c1d;32156105
aa1ebbf406a311edad300a580a800632;32156106
aa2b8d3606a311edad300a580a800632;32156114
aa38375106a311eda34f0a580a820c1d;32150191
aa44a87b4f5611ebb3830a580a830195;OBR-104-SPA
aa4ea71fc84211ebabf50a580a810864;24150910
aa50a16806a311edad300a580a800632;32156115
aa50fada596411ef82bd0a580a831186;15150902
aa63b42306a311eda34f0a580a820c1d;32156117
aa696476596411efb5000a580a831230;15150903
aa75677a06a311edad300a580a800632;32157101
aa83557d596411ef82bd0a580a831186;15150904
aa84f7c506a311eda34f0a580a820c1d;32157102
aa9a067c06a311edad300a580a800632;32157103
aa9b2340596411ef82bd0a580a831186;15150905
aaae51b706a311eda34f0a580a820c1d;32157104
aab31813596411ef82bd0a580a831186;15150906
aab72c9dc84211eb8d6f0a580a80024a;24150911
aabb22f906a311eda34f0a580a820c1d;32157900
aac7f44e06a311edad300a580a800632;32158100
aace6846596411ef82bd0a580a831186;15150907
aad5d6eb06a311eda34f0a580a820c1d;32160000
aadf9c30c84211eb8d6f0a580a80024a;24150912
aae392a006a311edad300a580a800632;32170000
aae76e89596411ef82bd0a580a831186;15150908
aaf14e4206a311edad300a580a800632;32180000
aaff580406a311edad300a580a800632;32191000
ab02227c596411ef82bd0a580a831186;15150909
ab0c776606a311edad300a580a800632;32201000
ab1c131f596411ef82bd0a580a831186;15150910
ab1cf20d06a311eda34f0a580a820c1d;32202000
ab2aadaf06a311eda34f0a580a820c1d;32211000
ab354072596411ef82bd0a580a831186;15150911
ab38907806a311edad300a580a800632;32213000
ab47d2a106a311eda34f0a580a820c1d;32216000
ab4d5bdc596411efb5000a580a831230;15150912
ab56ef13c84211eb8d6f0a580a80024a;24150913
ab57630306a311eda34f0a580a820c1d;32217000
ab62b8a0596411efb5000a580a831230;15150913
ab66a55a06a311edad300a580a800632;32221001
ab7439d506a311eda34f0a580a820c1d;32221002
ab7a3844596411efb5000a580a831230;15150914
ab80e40706a311eda34f0a580a820c1d;32221003
ab8c0922c84211ebabf50a580a810864;24150914
ab8e2a7906a311eda34f0a580a820c1d;32221004
ab949e17596411efb5000a580a831230;15150915
ab9cf79c06a311edad300a580a800632;32221005
aba9d438596411ef82bd0a580a831186;15150916
ababc4ae06a311edad300a580a800632;32221006
abb97f5006a311edad300a580a800632;32221007
abc2da0a596411efb5000a580a831230;15151101
abc40915c84211ebabf50a580a810864;24150915
abcc44eb06a311eda34f0a580a820c1d;32221008
abdcf1c0596411efb5000a580a831230;15151103
abe23f26c84211eb8d6f0a580a80024a;24150916
abf3394c596411ef82bd0a580a831186;15151104
abf74c8d06a311eda34f0a580a820c1d;32221009
abfe2b99c84211eb8d6f0a580a80024a;24151103
ac0b7bd3596411efb5000a580a831230;15151107
ac1136b9a39011ec9eb30a580a800b80;MR-AMU
ac15a9ff06a311eda34f0a580a820c1d;32221010
ac21ea70596411ef82bd0a580a831186;15151108
ac22052406a311edad300a580a800632;32222001
ac325afcc84211eb8d6f0a580a80024a;24151104
ac37d80106a311eda34f0a580a820c1d;32222002
ac3b65e3596411ef82bd0a580a831186;15151109
ac4c235306a311eda34f0a580a820c1d;32222003
ac53a8d6596411ef82bd0a580a831186;15151141
ac5c4f0906a311edad300a580a800632;32230000
ac6a3e19596411ef82bd0a580a831186;15151142
ac6c7bab06a311edad300a580a800632;32250000
ac718728c84211ebabf50a580a810864;24151900
ac8084c6596411efb5000a580a831230;15151900
ac987999596411efb5000a580a831230;15151901
ac9f74afc84211eb8d6f0a580a80024a;24151901
acb3ca3c596411ef82bd0a580a831186;15152101
acca558bc84211ebabf50a580a810864;24152101
accbe5ac596411efb5000a580a831230;15152102
ace49402c84211eb8d6f0a580a80024a;24152102
ace5afaf596411ef82bd0a580a831186;15152103
acfce032596411ef82bd0a580a831186;15153100
